id,username,created_at,lng,lat,text
1517654856516911104,ithecommie,Sat Apr 23 00:01:29 +0000 2022,-80.7318815,28.313804,@SasquatchStream Angry? “ I always rage bahahah
1517654860254134275,ChantaCombs,Sat Apr 23 00:01:30 +0000 2022,-84.266174,30.476215500000002,I’m now “sweetie” lol This guy can’t get out of his own way
1517654884845334530,mbaldwin0709,Sat Apr 23 00:01:35 +0000 2022,-84.46798522,33.89047571,Game #4 on the season. Braves vs Marlins @ Truist Park https://t.co/O6iPZDavKg
1517654889261850624,Colman44,Sat Apr 23 00:01:36 +0000 2022,-83.1738665,32.6782075,"Once again, the home plate umpire is a douche bag! What the hell is going on? Too much swag? GBO 🍊"
1517654896501301248,luke_chaney4,Sat Apr 23 00:01:38 +0000 2022,-80.271087,25.6994485,"@LowkeySpitta Grabbing his side, unsure of where exactly he’s hurt"
1517654921704837120,TJLoveSr,Sat Apr 23 00:01:44 +0000 2022,-83.804475,27.698681999999998,Let’s gooooi Jimmy please don’t crash everyone’s parlay this early! Walk it off
1517654927526481923,TampaEFL,Sat Apr 23 00:01:46 +0000 2022,-83.1738665,32.6782075,I said : it’s earth day not my birthday
1517654939094470658,BigDaddBlaze,Sat Apr 23 00:01:48 +0000 2022,-80.45211649999999,25.479449000000002,Jimmy Buckets Down!!!
1517654941858471938,GPlissken,Sat Apr 23 00:01:49 +0000 2022,-82.7813495,28.0294185,@RbostonGj @FallacaroJim @CawthornforNC 👍👍😉Your loss.
1517654943481614340,jmd850,Sat Apr 23 00:01:49 +0000 2022,-83.1738665,32.6782075,@Walmart How can you buy anything when the checkout lines are all the way in the produce section? I just left Walma… https://t.co/ZX6YCAYPRP
1517654943691415552,TRiPLESFiELD,Sat Apr 23 00:01:49 +0000 2022,-82.506284,28.017011500000002,Something a homie hopper would say😭
1517654948787466246,cherokee20,Sat Apr 23 00:01:51 +0000 2022,-81.986834,26.63648,@JDCocchiarella I can’t stand our governor and will make sure to vote him out
1517654949487943680,STG_Yeh1,Sat Apr 23 00:01:51 +0000 2022,-83.1738665,32.6782075,@Coach_NBurton @Braves It be ya own people🥲
1517654963995951106,TheBravesWay,Sat Apr 23 00:01:54 +0000 2022,-83.1738665,32.6782075,@itsJadyn BOOM
1517654965564620803,soul7nine,Sat Apr 23 00:01:55 +0000 2022,-81.554367,30.72093,Friday #sunset https://t.co/JN6dR7qiRJ
1517654971793215488,ChompTalkBrian,Sat Apr 23 00:01:56 +0000 2022,-82.3302695,29.673171500000002,*Slater
1517654973626081282,Pickillionaire,Sat Apr 23 00:01:57 +0000 2022,-80.2333285,25.7823535,@Legend @TheMiamiApe It’s not only fun. It is essential.
